LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,QGDP,TOT,PC_CHGPP,A,2005,3.2042,
CAN,QGDP,TOT,PC_CHGPP,A,2006,2.634304,
CAN,QGDP,TOT,PC_CHGPP,A,2007,2.071825,
CAN,QGDP,TOT,PC_CHGPP,A,2008,1.004289,
CAN,QGDP,TOT,PC_CHGPP,A,2009,-2.925956,
CAN,QGDP,TOT,PC_CHGPP,A,2010,3.089919,
CAN,QGDP,TOT,PC_CHGPP,A,2011,3.1461,
CAN,QGDP,TOT,PC_CHGPP,A,2012,1.760962,
CAN,QGDP,TOT,PC_CHGPP,A,2013,2.329123,
CAN,QGDP,TOT,PC_CHGPP,A,2014,2.870036,
CAN,QGDP,TOT,PC_CHGPP,A,2015,0.659177,
CAN,QGDP,TOT,PC_CHGPP,A,2016,1.001394,
CAN,QGDP,TOT,PC_CHGPP,A,2017,3.039880194,
CAN,QGDP,TOT,PC_CHGPP,A,2018,2.777040574,
CAN,QGDP,TOT,PC_CHGPP,A,2019,1.888223568,
CAN,QGDP,TOT,PC_CHGPP,A,2020,-5.074357536,
CAN,QGDP,TOT,PC_CHGPP,A,2021,5.011800879,
CAN,QGDP,TOT,PC_CHGPP,A,2022,3.396202239,
FRA,QGDP,TOT,PC_CHGPP,A,2000,3.923575793,
FRA,QGDP,TOT,PC_CHGPP,A,2001,1.983787851,
FRA,QGDP,TOT,PC_CHGPP,A,2002,1.135563383,
FRA,QGDP,TOT,PC_CHGPP,A,2003,0.823287844,
FRA,QGDP,TOT,PC_CHGPP,A,2004,2.829879375,
FRA,QGDP,TOT,PC_CHGPP,A,2005,1.663219925,
FRA,QGDP,TOT,PC_CHGPP,A,2006,2.449371422,
FRA,QGDP,TOT,PC_CHGPP,A,2007,2.424776756,
FRA,QGDP,TOT,PC_CHGPP,A,2008,0.254839183,
FRA,QGDP,TOT,PC_CHGPP,A,2009,-2.873281476,
FRA,QGDP,TOT,PC_CHGPP,A,2010,1.949105489,
FRA,QGDP,TOT,PC_CHGPP,A,2011,2.192657072,
FRA,QGDP,TOT,PC_CHGPP,A,2012,0.313333874,
FRA,QGDP,TOT,PC_CHGPP,A,2013,0.576250211,
FRA,QGDP,TOT,PC_CHGPP,A,2014,0.95613532,
FRA,QGDP,TOT,PC_CHGPP,A,2015,1.112935238,
FRA,QGDP,TOT,PC_CHGPP,A,2016,1.095482192,
FRA,QGDP,TOT,PC_CHGPP,A,2017,2.291409215,
FRA,QGDP,TOT,PC_CHGPP,A,2018,1.865060479,
FRA,QGDP,TOT,PC_CHGPP,A,2019,1.842940197,
FRA,QGDP,TOT,PC_CHGPP,A,2020,-7.784648809,
FRA,QGDP,TOT,PC_CHGPP,A,2021,6.816280414,
FRA,QGDP,TOT,PC_CHGPP,A,2022,2.56275902,
RUS,QGDP,TOT,PC_CHGPP,A,2004,7.175949193,E
RUS,QGDP,TOT,PC_CHGPP,A,2005,6.376187027,E
RUS,QGDP,TOT,PC_CHGPP,A,2006,8.153431973,E
RUS,QGDP,TOT,PC_CHGPP,A,2007,8.535080209,E
RUS,QGDP,TOT,PC_CHGPP,A,2008,5.247953532,E
RUS,QGDP,TOT,PC_CHGPP,A,2009,-7.820885026,E
RUS,QGDP,TOT,PC_CHGPP,A,2010,4.503725625,E
RUS,QGDP,TOT,PC_CHGPP,A,2011,4.264176565,
RUS,QGDP,TOT,PC_CHGPP,A,2012,4.024086315,
RUS,QGDP,TOT,PC_CHGPP,A,2013,1.755422064,
RUS,QGDP,TOT,PC_CHGPP,A,2014,0.736267283,
RUS,QGDP,TOT,PC_CHGPP,A,2015,-1.972719253,
RUS,QGDP,TOT,PC_CHGPP,A,2016,0.193671101,
RUS,QGDP,TOT,PC_CHGPP,A,2017,1.825809276,
RUS,QGDP,TOT,PC_CHGPP,A,2018,2.807245455,
RUS,QGDP,TOT,PC_CHGPP,A,2019,2.032982588,
RUS,QGDP,TOT,PC_CHGPP,A,2020,-2.951273678,
BRA,QGDP,TOT,PC_CHGPP,A,2000,4.38794943,
BRA,QGDP,TOT,PC_CHGPP,A,2001,1.389896397,
BRA,QGDP,TOT,PC_CHGPP,A,2002,3.053461875,
BRA,QGDP,TOT,PC_CHGPP,A,2003,1.140828991,
BRA,QGDP,TOT,PC_CHGPP,A,2004,5.759964641,
BRA,QGDP,TOT,PC_CHGPP,A,2005,3.20213525,
BRA,QGDP,TOT,PC_CHGPP,A,2006,3.961988691,
BRA,QGDP,TOT,PC_CHGPP,A,2007,6.069870598,
BRA,QGDP,TOT,PC_CHGPP,A,2008,5.094195465,
BRA,QGDP,TOT,PC_CHGPP,A,2009,-0.125811998,
BRA,QGDP,TOT,PC_CHGPP,A,2010,7.528225826,
BRA,QGDP,TOT,PC_CHGPP,A,2011,3.974423071,
BRA,QGDP,TOT,PC_CHGPP,A,2012,1.921175986,
BRA,QGDP,TOT,PC_CHGPP,A,2013,3.004822667,
BRA,QGDP,TOT,PC_CHGPP,A,2014,0.503955748,
BRA,QGDP,TOT,PC_CHGPP,A,2015,-3.5457634,
BRA,QGDP,TOT,PC_CHGPP,A,2016,-3.275916902,
BRA,QGDP,TOT,PC_CHGPP,A,2017,1.32286906,
BRA,QGDP,TOT,PC_CHGPP,A,2018,1.783666749,
BRA,QGDP,TOT,PC_CHGPP,A,2019,1.22077783,
BRA,QGDP,TOT,PC_CHGPP,A,2020,-3.2767588,
BRA,QGDP,TOT,PC_CHGPP,A,2021,4.988849717,
BRA,QGDP,TOT,PC_CHGPP,A,2022,2.90053061,
LUX,QGDP,TOT,PC_CHGPP,A,2000,6.938177898,
LUX,QGDP,TOT,PC_CHGPP,A,2001,3.074357312,
LUX,QGDP,TOT,PC_CHGPP,A,2002,3.22530563,
LUX,QGDP,TOT,PC_CHGPP,A,2003,2.619250164,
LUX,QGDP,TOT,PC_CHGPP,A,2004,4.230674185,
LUX,QGDP,TOT,PC_CHGPP,A,2005,2.482509463,
LUX,QGDP,TOT,PC_CHGPP,A,2006,6.0166072,
LUX,QGDP,TOT,PC_CHGPP,A,2007,8.098549007,
LUX,QGDP,TOT,PC_CHGPP,A,2008,-0.302277478,
LUX,QGDP,TOT,PC_CHGPP,A,2009,-3.23897525,
LUX,QGDP,TOT,PC_CHGPP,A,2010,3.760406697,
LUX,QGDP,TOT,PC_CHGPP,A,2011,1.044284071,
LUX,QGDP,TOT,PC_CHGPP,A,2012,1.649712895,
LUX,QGDP,TOT,PC_CHGPP,A,2013,3.171683729,
LUX,QGDP,TOT,PC_CHGPP,A,2014,2.623088301,
LUX,QGDP,TOT,PC_CHGPP,A,2015,2.26836161,
LUX,QGDP,TOT,PC_CHGPP,A,2016,4.977870882,
LUX,QGDP,TOT,PC_CHGPP,A,2017,1.31711562,
LUX,QGDP,TOT,PC_CHGPP,A,2018,1.21897383,
LUX,QGDP,TOT,PC_CHGPP,A,2019,2.320508007,
LUX,QGDP,TOT,PC_CHGPP,A,2020,-0.797560166,
LUX,QGDP,TOT,PC_CHGPP,A,2021,5.102428973,
PRT,QGDP,TOT,PC_CHGPP,A,2000,3.816177881,
PRT,QGDP,TOT,PC_CHGPP,A,2001,1.943672465,
PRT,QGDP,TOT,PC_CHGPP,A,2002,0.770924127,
PRT,QGDP,TOT,PC_CHGPP,A,2003,-0.930521132,
PRT,QGDP,TOT,PC_CHGPP,A,2004,1.788735753,
PRT,QGDP,TOT,PC_CHGPP,A,2005,0.781848115,
PRT,QGDP,TOT,PC_CHGPP,A,2006,1.625033855,
PRT,QGDP,TOT,PC_CHGPP,A,2007,2.506579954,
PRT,QGDP,TOT,PC_CHGPP,A,2008,0.319248061,
PRT,QGDP,TOT,PC_CHGPP,A,2009,-3.122079602,
PRT,QGDP,TOT,PC_CHGPP,A,2010,1.737625277,
PRT,QGDP,TOT,PC_CHGPP,A,2011,-1.696164672,
PRT,QGDP,TOT,PC_CHGPP,A,2012,-4.057293844,
PRT,QGDP,TOT,PC_CHGPP,A,2013,-0.922644299,
PRT,QGDP,TOT,PC_CHGPP,A,2014,0.792189938,
PRT,QGDP,TOT,PC_CHGPP,A,2015,1.79204631,
PRT,QGDP,TOT,PC_CHGPP,A,2016,2.01948567,
PRT,QGDP,TOT,PC_CHGPP,A,2017,3.506344912,
PRT,QGDP,TOT,PC_CHGPP,A,2018,2.849325785,
PRT,QGDP,TOT,PC_CHGPP,A,2019,2.682760808,
PRT,QGDP,TOT,PC_CHGPP,A,2020,-8.300516889,
PRT,QGDP,TOT,PC_CHGPP,A,2021,5.50275827,P
PRT,QGDP,TOT,PC_CHGPP,A,2022,6.726053703,P
ITA,QGDP,TOT,PC_CHGPP,A,2000,3.786828333,
ITA,QGDP,TOT,PC_CHGPP,A,2001,1.951323577,
ITA,QGDP,TOT,PC_CHGPP,A,2002,0.253869902,
ITA,QGDP,TOT,PC_CHGPP,A,2003,0.138596324,
ITA,QGDP,TOT,PC_CHGPP,A,2004,1.423530307,
ITA,QGDP,TOT,PC_CHGPP,A,2005,0.817791014,
ITA,QGDP,TOT,PC_CHGPP,A,2006,1.790628139,
ITA,QGDP,TOT,PC_CHGPP,A,2007,1.486978759,
ITA,QGDP,TOT,PC_CHGPP,A,2008,-0.962074492,
ITA,QGDP,TOT,PC_CHGPP,A,2009,-5.280973833,
ITA,QGDP,TOT,PC_CHGPP,A,2010,1.713252679,
ITA,QGDP,TOT,PC_CHGPP,A,2011,0.7072488,
ITA,QGDP,TOT,PC_CHGPP,A,2012,-2.980966006,
ITA,QGDP,TOT,PC_CHGPP,A,2013,-1.841246075,
ITA,QGDP,TOT,PC_CHGPP,A,2014,-0.004553627,
ITA,QGDP,TOT,PC_CHGPP,A,2015,0.778242997,
ITA,QGDP,TOT,PC_CHGPP,A,2016,1.293408363,
ITA,QGDP,TOT,PC_CHGPP,A,2017,1.667848009,
ITA,QGDP,TOT,PC_CHGPP,A,2018,0.925770476,
ITA,QGDP,TOT,PC_CHGPP,A,2019,0.483210447,
ITA,QGDP,TOT,PC_CHGPP,A,2020,-8.979117055,
ITA,QGDP,TOT,PC_CHGPP,A,2021,6.986517993,
ITA,QGDP,TOT,PC_CHGPP,A,2022,3.67486114,
CHL,QGDP,TOT,PC_CHGPP,A,2000,4.971621488,
CHL,QGDP,TOT,PC_CHGPP,A,2001,3.154034925,
CHL,QGDP,TOT,PC_CHGPP,A,2002,3.202799135,
CHL,QGDP,TOT,PC_CHGPP,A,2003,4.723245269,
CHL,QGDP,TOT,PC_CHGPP,A,2004,6.674254168,
CHL,QGDP,TOT,PC_CHGPP,A,2005,5.837045719,
CHL,QGDP,TOT,PC_CHGPP,A,2006,6.049990826,
CHL,QGDP,TOT,PC_CHGPP,A,2007,5.168230985,
CHL,QGDP,TOT,PC_CHGPP,A,2008,3.789392806,
CHL,QGDP,TOT,PC_CHGPP,A,2009,-1.118037236,
CHL,QGDP,TOT,PC_CHGPP,A,2010,5.851651022,
CHL,QGDP,TOT,PC_CHGPP,A,2011,6.223896785,
CHL,QGDP,TOT,PC_CHGPP,A,2012,6.155340019,
CHL,QGDP,TOT,PC_CHGPP,A,2013,3.308508247,
CHL,QGDP,TOT,PC_CHGPP,A,2014,1.792649471,
CHL,QGDP,TOT,PC_CHGPP,A,2015,2.1519425,
CHL,QGDP,TOT,PC_CHGPP,A,2016,1.753038749,
CHL,QGDP,TOT,PC_CHGPP,A,2017,1.357695373,
CHL,QGDP,TOT,PC_CHGPP,A,2018,3.990029478,
CHL,QGDP,TOT,PC_CHGPP,A,2019,0.770539584,
CHL,QGDP,TOT,PC_CHGPP,A,2020,-5.978224062,
CHL,QGDP,TOT,PC_CHGPP,A,2021,11.6682247,
COL,QGDP,TOT,PC_CHGPP,A,2006,6.716868678,
COL,QGDP,TOT,PC_CHGPP,A,2007,6.738194691,
COL,QGDP,TOT,PC_CHGPP,A,2008,3.283446186,
COL,QGDP,TOT,PC_CHGPP,A,2009,1.139648629,
COL,QGDP,TOT,PC_CHGPP,A,2010,4.494658988,
COL,QGDP,TOT,PC_CHGPP,A,2011,6.947891982,
COL,QGDP,TOT,PC_CHGPP,A,2012,3.912635753,
COL,QGDP,TOT,PC_CHGPP,A,2013,5.133993549,
COL,QGDP,TOT,PC_CHGPP,A,2014,4.499029987,
COL,QGDP,TOT,PC_CHGPP,A,2015,2.955901375,
COL,QGDP,TOT,PC_CHGPP,A,2016,2.087382502,
COL,QGDP,TOT,PC_CHGPP,A,2017,1.359360868,
COL,QGDP,TOT,PC_CHGPP,A,2018,2.564324295,
COL,QGDP,TOT,PC_CHGPP,A,2019,3.186855392,
COL,QGDP,TOT,PC_CHGPP,A,2020,-7.252299074,
COL,QGDP,TOT,PC_CHGPP,A,2021,11.01619325,
COL,QGDP,TOT,PC_CHGPP,A,2022,7.495775785,
LTU,QGDP,TOT,PC_CHGPP,A,2000,3.695525582,
LTU,QGDP,TOT,PC_CHGPP,A,2001,6.526105088,
LTU,QGDP,TOT,PC_CHGPP,A,2002,6.751418554,
LTU,QGDP,TOT,PC_CHGPP,A,2003,10.5659537,
LTU,QGDP,TOT,PC_CHGPP,A,2004,6.569493014,
LTU,QGDP,TOT,PC_CHGPP,A,2005,7.73236767,
LTU,QGDP,TOT,PC_CHGPP,A,2006,7.41411874,
LTU,QGDP,TOT,PC_CHGPP,A,2007,11.10748239,
LTU,QGDP,TOT,PC_CHGPP,A,2008,2.614423396,
LTU,QGDP,TOT,PC_CHGPP,A,2009,-14.83861071,
LTU,QGDP,TOT,PC_CHGPP,A,2010,1.651240678,
LTU,QGDP,TOT,PC_CHGPP,A,2011,6.039010452,
LTU,QGDP,TOT,PC_CHGPP,A,2012,3.843864464,
LTU,QGDP,TOT,PC_CHGPP,A,2013,3.550071205,
LTU,QGDP,TOT,PC_CHGPP,A,2014,3.537012092,
LTU,QGDP,TOT,PC_CHGPP,A,2015,2.024583697,
LTU,QGDP,TOT,PC_CHGPP,A,2016,2.518826498,
LTU,QGDP,TOT,PC_CHGPP,A,2017,4.282598332,
LTU,QGDP,TOT,PC_CHGPP,A,2018,3.99331028,
LTU,QGDP,TOT,PC_CHGPP,A,2019,4.625101783,
LTU,QGDP,TOT,PC_CHGPP,A,2020,-0.021762516,
LTU,QGDP,TOT,PC_CHGPP,A,2021,5.981033609,
LTU,QGDP,TOT,PC_CHGPP,A,2022,1.887518039,
BGR,QGDP,TOT,PC_CHGPP,A,2000,4.587226734,
BGR,QGDP,TOT,PC_CHGPP,A,2001,3.823701426,
BGR,QGDP,TOT,PC_CHGPP,A,2002,5.871931433,
BGR,QGDP,TOT,PC_CHGPP,A,2003,5.237155215,
BGR,QGDP,TOT,PC_CHGPP,A,2004,6.510425341,
BGR,QGDP,TOT,PC_CHGPP,A,2005,7.05634894,
BGR,QGDP,TOT,PC_CHGPP,A,2006,6.802589226,
BGR,QGDP,TOT,PC_CHGPP,A,2007,6.654388149,
BGR,QGDP,TOT,PC_CHGPP,A,2008,6.129557144,
BGR,QGDP,TOT,PC_CHGPP,A,2009,-3.347140965,
BGR,QGDP,TOT,PC_CHGPP,A,2010,1.541802654,
BGR,QGDP,TOT,PC_CHGPP,A,2011,2.101204533,
BGR,QGDP,TOT,PC_CHGPP,A,2012,0.754931554,
BGR,QGDP,TOT,PC_CHGPP,A,2013,-0.560495118,
BGR,QGDP,TOT,PC_CHGPP,A,2014,0.966867867,
BGR,QGDP,TOT,PC_CHGPP,A,2015,3.428057262,
BGR,QGDP,TOT,PC_CHGPP,A,2016,3.039824126,
BGR,QGDP,TOT,PC_CHGPP,A,2017,2.76217096,
BGR,QGDP,TOT,PC_CHGPP,A,2018,2.684760587,
BGR,QGDP,TOT,PC_CHGPP,A,2019,4.038143232,
BGR,QGDP,TOT,PC_CHGPP,A,2020,-3.958615546,
BGR,QGDP,TOT,PC_CHGPP,A,2021,7.634609716,
BGR,QGDP,TOT,PC_CHGPP,A,2022,3.361251797,P
ROU,QGDP,TOT,PC_CHGPP,A,2000,2.531298929,
ROU,QGDP,TOT,PC_CHGPP,A,2001,5.081664979,
ROU,QGDP,TOT,PC_CHGPP,A,2002,5.679384534,
ROU,QGDP,TOT,PC_CHGPP,A,2003,2.314459638,
ROU,QGDP,TOT,PC_CHGPP,A,2004,10.32986933,
ROU,QGDP,TOT,PC_CHGPP,A,2005,4.686140632,
ROU,QGDP,TOT,PC_CHGPP,A,2006,8.023981773,
ROU,QGDP,TOT,PC_CHGPP,A,2007,7.197690291,
ROU,QGDP,TOT,PC_CHGPP,A,2008,9.406957292,
ROU,QGDP,TOT,PC_CHGPP,A,2009,-5.55178738,
ROU,QGDP,TOT,PC_CHGPP,A,2010,-3.912925363,
ROU,QGDP,TOT,PC_CHGPP,A,2011,4.533649989,
ROU,QGDP,TOT,PC_CHGPP,A,2012,1.910746134,
ROU,QGDP,TOT,PC_CHGPP,A,2013,0.249240739,
ROU,QGDP,TOT,PC_CHGPP,A,2014,4.129872282,
ROU,QGDP,TOT,PC_CHGPP,A,2015,3.163282751,
ROU,QGDP,TOT,PC_CHGPP,A,2016,2.853205937,
ROU,QGDP,TOT,PC_CHGPP,A,2017,8.212576491,
ROU,QGDP,TOT,PC_CHGPP,A,2018,6.03012076,
ROU,QGDP,TOT,PC_CHGPP,A,2019,3.844233196,
ROU,QGDP,TOT,PC_CHGPP,A,2020,-3.69189698,
ROU,QGDP,TOT,PC_CHGPP,A,2021,5.873723035,P
ROU,QGDP,TOT,PC_CHGPP,A,2022,4.791385841,P
CRI,QGDP,TOT,PC_CHGPP,A,2000,3.868718088,
CRI,QGDP,TOT,PC_CHGPP,A,2001,3.491169891,
CRI,QGDP,TOT,PC_CHGPP,A,2002,3.416876397,
CRI,QGDP,TOT,PC_CHGPP,A,2003,4.317179861,
CRI,QGDP,TOT,PC_CHGPP,A,2004,4.424599595,
CRI,QGDP,TOT,PC_CHGPP,A,2005,3.976666375,
CRI,QGDP,TOT,PC_CHGPP,A,2006,7.32669543,
CRI,QGDP,TOT,PC_CHGPP,A,2007,8.215131974,
CRI,QGDP,TOT,PC_CHGPP,A,2008,4.738174888,
CRI,QGDP,TOT,PC_CHGPP,A,2009,-0.873455949,
CRI,QGDP,TOT,PC_CHGPP,A,2010,5.360343528,
CRI,QGDP,TOT,PC_CHGPP,A,2011,4.403159243,
CRI,QGDP,TOT,PC_CHGPP,A,2012,4.88259241,
CRI,QGDP,TOT,PC_CHGPP,A,2013,2.494766107,
CRI,QGDP,TOT,PC_CHGPP,A,2014,3.542109883,
CRI,QGDP,TOT,PC_CHGPP,A,2015,3.652080968,
CRI,QGDP,TOT,PC_CHGPP,A,2016,4.204323248,
CRI,QGDP,TOT,PC_CHGPP,A,2017,4.157698963,
CRI,QGDP,TOT,PC_CHGPP,A,2018,2.615904406,
CRI,QGDP,TOT,PC_CHGPP,A,2019,2.41751182,
CRI,QGDP,TOT,PC_CHGPP,A,2020,-4.273354323,
CRI,QGDP,TOT,PC_CHGPP,A,2021,7.780797564,
CRI,QGDP,TOT,PC_CHGPP,A,2022,4.305015794,
HRV,QGDP,TOT,PC_CHGPP,A,2000,2.958798219,
HRV,QGDP,TOT,PC_CHGPP,A,2001,3.11246151,
HRV,QGDP,TOT,PC_CHGPP,A,2002,5.823015627,
HRV,QGDP,TOT,PC_CHGPP,A,2003,5.595353097,
HRV,QGDP,TOT,PC_CHGPP,A,2004,4.18265384,
HRV,QGDP,TOT,PC_CHGPP,A,2005,4.308699916,
HRV,QGDP,TOT,PC_CHGPP,A,2006,4.918058767,
HRV,QGDP,TOT,PC_CHGPP,A,2007,4.960917824,
HRV,QGDP,TOT,PC_CHGPP,A,2008,2.00186404,
HRV,QGDP,TOT,PC_CHGPP,A,2009,-7.193444752,
HRV,QGDP,TOT,PC_CHGPP,A,2010,-1.2237795,
HRV,QGDP,TOT,PC_CHGPP,A,2011,-0.086613762,
HRV,QGDP,TOT,PC_CHGPP,A,2012,-2.331661658,
HRV,QGDP,TOT,PC_CHGPP,A,2013,-0.397827662,
HRV,QGDP,TOT,PC_CHGPP,A,2014,-0.429360563,
HRV,QGDP,TOT,PC_CHGPP,A,2015,2.52229223,
HRV,QGDP,TOT,PC_CHGPP,A,2016,3.559359498,
HRV,QGDP,TOT,PC_CHGPP,A,2017,3.412467828,
HRV,QGDP,TOT,PC_CHGPP,A,2018,2.80067619,
HRV,QGDP,TOT,PC_CHGPP,A,2019,3.421005536,
HRV,QGDP,TOT,PC_CHGPP,A,2020,-8.580343013,
HRV,QGDP,TOT,PC_CHGPP,A,2021,13.07220492,P
HRV,QGDP,TOT,PC_CHGPP,A,2022,6.331336281,P
